"","geneNames","geneIDs","feature","id","fc","pval","qval"
"107291","FBXO46","MSTRG.14285","transcript","107291",0.71887263760564,0.400314008293068,0.920058845093923
"107292",".","MSTRG.14285","transcript","107292",2.79219656552218,0.322176772566409,0.897084653590154
"107345","SYMPK","MSTRG.14291","transcript","107345",0.966614099391493,0.913951807828802,0.998127167654743
"107346","SYMPK","MSTRG.14291","transcript","107346",0.391215968924054,0.680069582402179,0.998127167654743
"107348","SYMPK","MSTRG.14291","transcript","107348",0.432359270917804,0.126199253210297,0.702250038088862
"107349","SYMPK","MSTRG.14291","transcript","107349",7.54019230966164,0.504781136365138,0.969222394368629
"107350",".","MSTRG.14291","transcript","107350",1.2716430500868,0.839865288596547,0.998127167654743
"107351","SYMPK","MSTRG.14291","transcript","107351",1.12122733361915,0.829026355481211,0.998127167654743
"107352","SYMPK","MSTRG.14291","transcript","107352",1.0590164507512,0.918396647148875,0.998127167654743
"107353","SYMPK","MSTRG.14291","transcript","107353",1.17015250851196,0.605640007074103,0.998127167654743
"107355","SYMPK","MSTRG.14291","transcript","107355",0.437675013526185,0.445143030734784,0.94369139155502
"107374","CCDC61","MSTRG.14295","transcript","107374",0.89453225375154,0.959393399689294,0.998543255004537
"107377",".","MSTRG.14295","transcript","107377",2.65844781290331,0.348070838732146,0.903935901464335
"107378","CCDC61","MSTRG.14295","transcript","107378",0.990311793287039,0.995171776032021,0.999351135303745
"107411","RPL12P41","gene:ENSG00000269637","transcript","107411",0.888382981938313,0.473243035459458,0.956669791582615
"107437","PPP5C","MSTRG.14298","transcript","107437",2.51672680350138,0.492362907144342,0.965326624880496
"107438","PPP5C","MSTRG.14298","transcript","107438",0.511086052666705,0.613357001362575,0.998127167654743
"107439","PPP5C","MSTRG.14298","transcript","107439",0.141517603203623,0.0456962709978627,0.588547309398046
"107466",".","MSTRG.14304","transcript","107466",1.42959868301322,0.833883321878056,0.998127167654743
"107469","GAPDHP38","MSTRG.14304","transcript","107469",0.524175839956847,0.327713486926715,0.898898790949129
"107473","CALM3","MSTRG.14306","transcript","107473",1.89090105599563,0.417198827330941,0.928981296709695
"107475","CALM3","MSTRG.14306","transcript","107475",0.744381139735502,0.921155244576502,0.998127167654743
"107479","CALM3","MSTRG.14306","transcript","107479",0.925865403253685,0.94510441564032,0.998127167654743
"107483","CALM3","MSTRG.14306","transcript","107483",0.727820300242249,0.872177070293083,0.998127167654743
"107484","CALM3","MSTRG.14306","transcript","107484",0.422283240255418,0.209505401927822,0.81201937520846
"107507","PRKD2","MSTRG.14310","transcript","107507",1.62328859970221,0.112181748655214,0.678246338582646
"107519","STRN4","MSTRG.14313","transcript","107519",3.64259751367289,0.180201543228059,0.779546066826514
"107520","STRN4","MSTRG.14313","transcript","107520",0.568703409402118,0.119668188715263,0.694254560122258
"107524","STRN4","MSTRG.14313","transcript","107524",0.476222823920921,0.352250956072743,0.90457728899142
"107525","STRN4","MSTRG.14313","transcript","107525",1.94991249712991,0.67688783527038,0.998127167654743
"107527","STRN4","MSTRG.14313","transcript","107527",0.387375935493048,0.174302799375208,0.772182530829346
"107530","STRN4","MSTRG.14313","transcript","107530",0.391493098770316,0.587073417715493,0.998127167654743
"107533","STRN4","MSTRG.14313","transcript","107533",0.630237445748249,0.254040951522611,0.85511289617794
"107534","STRN4","MSTRG.14313","transcript","107534",0.574417464470179,0.690273020672687,0.998127167654743
"107538","STRN4","MSTRG.14313","transcript","107538",0.680458101068574,0.83337362589713,0.998127167654743
"107541","STRN4","MSTRG.14313","transcript","107541",0.433469171788052,0.68087434737537,0.998127167654743
"107554","FKRP","MSTRG.14316","transcript","107554",0.910776918679021,0.921155244576501,0.998127167654743
"107572","SLC1A5","MSTRG.14317","transcript","107572",0.606672116471747,0.229134678877653,0.834041933257022
"107575","SLC1A5","MSTRG.14317","transcript","107575",0.849698184135837,0.359114425724677,0.905635661333668
"107587","AP2S1","MSTRG.14319","transcript","107587",0.902616014055732,0.191909645058299,0.794476240288368
"107588","AP2S1","MSTRG.14319","transcript","107588",1.0109448353398,0.965892488386923,0.998543255004537
"107589","AP2S1","MSTRG.14319","transcript","107589",1.21882060889382,0.389601831406538,0.915311142494552
"107591","AP2S1","MSTRG.14319","transcript","107591",0.486135240547344,0.122134323409488,0.696201977723399
"107594","ARHGAP35","MSTRG.14320","transcript","107594",0.806910407825114,0.0416239523372566,0.588547309398046
"107602",".","MSTRG.14322","transcript","107602",0.253726995303998,0.209632504288392,0.812396645186335
"107610","TMEM160","MSTRG.14323","transcript","107610",1.14144151631292,0.623705220673934,0.998127167654743
"107611",".","MSTRG.14324","transcript","107611",1.01676215631401,0.94145419991457,0.998127167654743
"107612","ZC3H4","MSTRG.14324","transcript","107612",0.794879670991234,0.0327190380159261,0.588547309398046
"107615",".","MSTRG.14324","transcript","107615",0.461296199600433,0.170180516977936,0.769279070949946
"107620","SAE1","MSTRG.14325","transcript","107620",0.416162782065076,0.116458917652693,0.687048023683445
"107624","SAE1","MSTRG.14325","transcript","107624",0.616069147214648,0.457358491574568,0.948074702146778
"107626","SAE1","MSTRG.14325","transcript","107626",1.05073684275175,0.972535794308936,0.99863227294818
"107627","SAE1","MSTRG.14325","transcript","107627",0.209575127439875,0.0653453349833752,0.588547309398046
"107628",".","MSTRG.14325","transcript","107628",1.45587481299215,0.174036610883542,0.771880932313196
"107629",".","MSTRG.14325","transcript","107629",0.0800747701492477,0.0616684753001637,0.588547309398046
"107630","SAE1","MSTRG.14325","transcript","107630",1.28605261560596,0.0623643674380661,0.588547309398046
"107632",".","MSTRG.14326","transcript","107632",2.63052722450525,0.248558640091698,0.849689564902565
"107636","BBC3","MSTRG.14326","transcript","107636",0.818113807308676,0.141443788429256,0.727818826675682
"107637",".","MSTRG.14326","transcript","107637",2.9256793860871,0.269925941453745,0.8658513864743
"107642","CCDC9","MSTRG.14328","transcript","107642",0.91997784010719,0.909598371177427,0.998127167654743
"107656","DHX34","MSTRG.14330","transcript","107656",0.62028914269784,0.455702675675334,0.94794705131976
"107657",".","MSTRG.14330","transcript","107657",1.18412763369823,0.856784086046457,0.998127167654743
"107660","DHX34","MSTRG.14330","transcript","107660",3.18253302196045,0.580123356014177,0.998127167654743
"107693","NAPA","MSTRG.14334","transcript","107693",1.37953390671764,0.248335296200252,0.849689564902565
"107697","NAPA","MSTRG.14334","transcript","107697",0.565535549961299,0.593605907888533,0.998127167654743
"107699","NAPA","MSTRG.14334","transcript","107699",1.76407024964002,0.753386407247953,0.998127167654743
"107701","NAPA","MSTRG.14334","transcript","107701",0.953754205615388,0.861607814567496,0.998127167654743
"107711","NAPA","MSTRG.14334","transcript","107711",0.724033778449032,0.763517339009073,0.998127167654743
"107735","NOP53","MSTRG.14341","transcript","107735",1.25857175163116,0.643384675404359,0.998127167654743
"107736","NOP53","MSTRG.14341","transcript","107736",0.553474472673579,0.148761374727254,0.739274774022641
"107738","NOP53","MSTRG.14341","transcript","107738",1.09148661318963,0.292650312248472,0.882233001043585
"107747","NOP53","MSTRG.14341","transcript","107747",1.41914435826677,0.845918516169498,0.998127167654743
"107749","SELENOW","MSTRG.14343","transcript","107749",2.24030755075649,0.53165707048929,0.980627670095761
"107751","SELENOW","MSTRG.14343","transcript","107751",0.829257414974306,0.754438988668259,0.998127167654743
"107755","SELENOW","MSTRG.14343","transcript","107755",1.03813428423114,0.970918900696858,0.99863227294818
"107758","SELENOW","MSTRG.14343","transcript","107758",2.89406129499177,0.296903782308872,0.885223115615887
"107760","SELENOW","MSTRG.14343","transcript","107760",0.253554306997579,0.421406409635748,0.931308656298635
"107817","LIG1","MSTRG.14346","transcript","107817",1.09367238805048,0.921155244576487,0.998127167654743
"107820","LIG1","MSTRG.14346","transcript","107820",0.778295167081589,0.591898121385816,0.998127167654743
"107821",".","MSTRG.14346","transcript","107821",0.872855656894621,0.971381935487071,0.99863227294818
"107823","LIG1","MSTRG.14346","transcript","107823",0.931694972085394,0.940190943072145,0.998127167654743
"107824","LIG1","MSTRG.14346","transcript","107824",0.551304342926773,0.248076893231083,0.849689564902565
"107825","LIG1","MSTRG.14346","transcript","107825",0.892179824475361,0.933542981142999,0.998127167654743
"107826","LIG1","MSTRG.14346","transcript","107826",1.28945316533309,0.918556804397818,0.998127167654743
"107830","LIG1","MSTRG.14346","transcript","107830",0.609545589054981,0.765271696378197,0.998127167654743
"107852","CARD8","MSTRG.14350","transcript","107852",0.471795691182119,0.462440314800716,0.950814223165219
"107854",".","MSTRG.14350","transcript","107854",0.764988556558653,0.59658826270311,0.998127167654743
"107872","CARD8","MSTRG.14350","transcript","107872",0.471261329724152,0.312932604722308,0.895056658407195
"107896","EMP3","MSTRG.14356","transcript","107896",1.11859782017931,0.62520291212688,0.998127167654743
"107897","EMP3","MSTRG.14356","transcript","107897",1.91079848298169,0.710286214373198,0.998127167654743
"107899","EMP3","MSTRG.14356","transcript","107899",1.65398120995278,0.61247774209645,0.998127167654743
"107900","EMP3","MSTRG.14356","transcript","107900",1.01054180613139,0.833883321878041,0.998127167654743
"107901","EMP3","MSTRG.14356","transcript","107901",6.6045936139465,0.129751366324512,0.709336872197906
"107902","EMP3","MSTRG.14356","transcript","107902",0.188508360578859,0.133711847983675,0.716577887073713
"107903","EMP3","MSTRG.14356","transcript","107903",0.86853988247348,0.811435591529069,0.998127167654743
"107904","TMEM143","MSTRG.14357","transcript","107904",1.37038432263434,0.482454166600119,0.961253265676075
"107906","TMEM143","MSTRG.14357","transcript","107906",1.04229802584077,0.921155244576469,0.998127167654743
"107907","TMEM143","MSTRG.14357","transcript","107907",0.494645076672167,0.379268265709351,0.913254830646743
"107921","KDELR1","MSTRG.14358","transcript","107921",0.775407649008298,0.0847152539326507,0.621898370316774
"107922","KDELR1","MSTRG.14358","transcript","107922",1.12374359066632,0.171689848165548,0.770108248023264
"107927",".","MSTRG.14359","transcript","107927",3.36374817516027,0.0858968720710501,0.624901404313876
"107939","CYTH2","MSTRG.14360","transcript","107939",2.10229008187918,0.190446872054868,0.791903858297618
"107943","CYTH2","MSTRG.14360","transcript","107943",1.13905537231191,0.862760865098162,0.998127167654743
"107945","CYTH2","MSTRG.14360","transcript","107945",1.19024892167192,0.912161851791883,0.998127167654743
"107946",".","MSTRG.14360","transcript","107946",0.302709265817359,0.216313215380629,0.819598857006866
"107967","RPL18","MSTRG.14363","transcript","107967",0.755556059741735,0.21227949469252,0.815659933279004
"107970","RPL18","MSTRG.14363","transcript","107970",0.346336530250312,0.479625217760072,0.959250435520144
"107975","RPL18","MSTRG.14363","transcript","107975",0.0677800916333531,0.0653453349833751,0.588547309398046
"107976","RPL18","MSTRG.14363","transcript","107976",88.370436876101,0.0514025721819751,0.588547309398046
"107977","RPL18","MSTRG.14363","transcript","107977",1.64494105853076,0.263880856776792,0.862146975171747
"107978","RPL18","MSTRG.14363","transcript","107978",5.6651974929844,0.416134782318257,0.928686886953985
"107979","RPL18","MSTRG.14363","transcript","107979",1.07417761279318,0.0184945074765978,0.588547309398046
"107983","SPHK2","MSTRG.14364","transcript","107983",0.45285691993365,0.045635279442517,0.588547309398046
"108002","DBP","MSTRG.14365","transcript","108002",2.47083483754827,0.12218907808269,0.696201977723399
"108044","BCAT2","MSTRG.14366","transcript","108044",1.35284943984655,0.885917395327538,0.998127167654743
"108046","BCAT2","MSTRG.14366","transcript","108046",1.11554051073147,0.914049250955455,0.998127167654743
"108048","BCAT2","MSTRG.14366","transcript","108048",0.965747258736376,0.700297990096226,0.998127167654743
"108051","BCAT2","MSTRG.14366","transcript","108051",1.80198281290956,0.545152828529899,0.984956971993399
"108071","PPP1R15A","MSTRG.14368","transcript","108071",1.52060060119317,0.378343045985939,0.913055282420514
"108072",".","MSTRG.14368","transcript","108072",0.874601181332841,0.335686563294879,0.90136493998334
"108084","NUCB1","MSTRG.14369","transcript","108084",2.04472533599194,0.114329691538101,0.681632721896228
"108086","NUCB1","MSTRG.14369","transcript","108086",1.65635249370149,0.100956636611286,0.653300743156206
"108089","NUCB1","MSTRG.14369","transcript","108089",6.92057761460979,0.376784973955574,0.912556768743355
"108092","NUCB1","MSTRG.14369","transcript","108092",1.19567530206323,0.0195707643059992,0.588547309398046
"108098","BAX","MSTRG.14371","transcript","108098",1.00506244684982,0.990044421917375,0.998982933000517
"108100",".","MSTRG.14371","transcript","108100",1.30698364119704,0.392400680997525,0.915948361168772
"108101",".","MSTRG.14371","transcript","108101",1.65488228498409,0.089425431674865,0.630912117249814
"108104","BAX","MSTRG.14371","transcript","108104",0.844014358109973,0.812046547959921,0.998127167654743
"108105","BAX","MSTRG.14371","transcript","108105",0.146853736818811,0.0285749528839108,0.588547309398046
"108107","BAX","MSTRG.14371","transcript","108107",0.466007311318012,0.000691887146053505,0.588547309398046
"108110","BAX","MSTRG.14371","transcript","108110",1.09555615306481,0.259267281538452,0.857464492489913
"108115","FTL","MSTRG.14372","transcript","108115",1.12490209224549,0.23791010996729,0.840559328226311
"108116","GYS1","MSTRG.14373","transcript","108116",1.06277421651872,0.0218509735650778,0.588547309398046
"108124","RUVBL2","MSTRG.14375","transcript","108124",0.325865627091732,0.222041490887525,0.826722794460527
"108125",".","MSTRG.14375","transcript","108125",0.211594965610358,0.501953902884341,0.968681460239503
"108129","RUVBL2","MSTRG.14375","transcript","108129",0.30192164312103,0.437812976892939,0.93999947840196
"108131","RUVBL2","MSTRG.14375","transcript","108131",1.72826115821301,0.55063975232033,0.98797264288575
"108136","RUVBL2","MSTRG.14375","transcript","108136",1.66233586079784,0.402478649349467,0.921048193891335
"108172","SNRNP70","MSTRG.14378","transcript","108172",1.53025084555214,0.643138043627375,0.998127167654743
"108174","SNRNP70","MSTRG.14378","transcript","108174",0.888401304074463,0.896763378184629,0.998127167654743
"108175",".","MSTRG.14378","transcript","108175",0.0255984913522301,0.291349308076868,0.881606210049892
"108176","SNRNP70","MSTRG.14378","transcript","108176",3.35549999200176,0.262839059789065,0.860950208870137
"108177","SNRNP70","MSTRG.14378","transcript","108177",4.07996220645387,0.376618451741793,0.912556768743355
"108178","SNRNP70","MSTRG.14378","transcript","108178",1.12269789421269,0.921155244576487,0.998127167654743
"108180","SNRNP70","MSTRG.14378","transcript","108180",1.55397392263779,0.33628444589225,0.90136493998334
"108234","CD37","MSTRG.14385","transcript","108234",2.20843148382913,0.103752989601315,0.660563120638744
"108238","CD37","MSTRG.14385","transcript","108238",1.29576125151767,0.711064441789593,0.998127167654743
"108239","CD37","MSTRG.14385","transcript","108239",1.76427909714613,0.648657478231879,0.998127167654743
"108242","CD37","MSTRG.14385","transcript","108242",1.22481725106163,0.664846055293377,0.998127167654743
"108243","CD37","MSTRG.14385","transcript","108243",0.830088888953534,0.919418688703195,0.998127167654743
"108291","PIH1D1","MSTRG.14390","transcript","108291",9.35396849197241,0.0403099305134738,0.588547309398046
"108295","PIH1D1","MSTRG.14390","transcript","108295",2.41167634088381,0.66651064514528,0.998127167654743
"108298","PIH1D1","MSTRG.14390","transcript","108298",1.82599856945857,0.122317817495361,0.696201977723399
"108299","PIH1D1","MSTRG.14390","transcript","108299",0.477565354088304,0.334205723010847,0.900741681036639
"108300","PIH1D1","MSTRG.14390","transcript","108300",0.982520584794313,0.833883321878065,0.998127167654743
"108301","PIH1D1","MSTRG.14390","transcript","108301",0.386695927452849,0.27164219702836,0.866321936495112
"108302","PIH1D1","MSTRG.14390","transcript","108302",0.17726950882146,0.0653453349833752,0.588547309398046
"108310","PIH1D1","MSTRG.14390","transcript","108310",6.9360519868848,0.0660598176431513,0.588547309398046
"108311","PIH1D1","MSTRG.14390","transcript","108311",0.216488338173274,0.0758041326182868,0.60493296563794
"108312","PIH1D1","MSTRG.14390","transcript","108312",0.820805846256532,0.820391802444364,0.998127167654743
"108314","ALDH16A1","MSTRG.14391","transcript","108314",1.38351792019395,0.503306480347585,0.968735016071093
"108316","ALDH16A1","MSTRG.14391","transcript","108316",0.734783193959484,0.702806314763998,0.998127167654743
"108318","ALDH16A1","MSTRG.14391","transcript","108318",0.815592436856908,0.833883321878057,0.998127167654743
"108332",".","MSTRG.14391","transcript","108332",1.53743402904648,0.845926027988838,0.998127167654743
"108337",".","MSTRG.14392","transcript","108337",1.55405081829263,0.921155244576486,0.998127167654743
"108338","RPL13A","MSTRG.14391","transcript","108338",0.19897760066193,0.492675471148689,0.965326624880496
"108339","RPL13A","MSTRG.14391","transcript","108339",1.61589988369322,0.73450374955816,0.998127167654743
"108340","RPL13A","MSTRG.14391","transcript","108340",1.57847776121568,0.224973634444778,0.830619563298105
"108341","RPL13A","MSTRG.14391","transcript","108341",4.11864918160158,0.0545722344501617,0.588547309398046
"108342","RPL13A","MSTRG.14391","transcript","108342",6.23317263243722,0.297201784407096,0.885499711011611
"108343","RPL13A","MSTRG.14391","transcript","108343",0.667724478763828,0.49010817004047,0.96438702278744
"108344","RPL13A","MSTRG.14391","transcript","108344",1.49350572258655,0.633638418876808,0.998127167654743
"108345","RPL13A","MSTRG.14391","transcript","108345",0.00762630126772121,0.0876325276773154,0.627286181595764
"108347","RPL13A","MSTRG.14391","transcript","108347",3.98918098199962,0.325370598557889,0.898561197505985
"108350","RPL13A","MSTRG.14391","transcript","108350",0.803377190698123,0.118712395917225,0.69278087110642
"108356","RPS11","MSTRG.14392","transcript","108356",1.9370531214377,0.7056577380859,0.998127167654743
"108357","RPS11","MSTRG.14392","transcript","108357",0.757094916248074,0.898189502709427,0.998127167654743
"108358","RPS11","MSTRG.14392","transcript","108358",1.88031494022608,0.542439472641454,0.98392228853556
"108359","RPS11","MSTRG.14392","transcript","108359",1.79130779627447,0.620548790386443,0.998127167654743
"108360","RPS11","MSTRG.14392","transcript","108360",0.453628856111779,0.138717578265495,0.723434347398947
"108361","RPS11","MSTRG.14392","transcript","108361",7.78880144892498,0.143406654098557,0.72970567057532
"108362","RPS11","MSTRG.14392","transcript","108362",0.918654762073044,0.879862806312711,0.998127167654743
"108363","RPS11","MSTRG.14392","transcript","108363",0.00570958292625148,0.0653453349833752,0.588547309398046
"108369","FCGRT","MSTRG.14393","transcript","108369",0.921461714630641,0.938242171587128,0.998127167654743
"108371","FCGRT","MSTRG.14393","transcript","108371",0.81098146780982,0.833883321878057,0.998127167654743
"108372","FCGRT","MSTRG.14393","transcript","108372",2.11564153386699,0.647112995097887,0.998127167654743
"108373","FCGRT","MSTRG.14393","transcript","108373",1.10533065821485,0.926692855999106,0.998127167654743
"108376","FCGRT","MSTRG.14393","transcript","108376",1.03031819390632,0.927212444581125,0.998127167654743
"108378","FCGRT","MSTRG.14393","transcript","108378",0.91903714272576,0.921155244576502,0.998127167654743
"108392","NOSIP","MSTRG.14394","transcript","108392",0.615422751153741,0.701487655363115,0.998127167654743
"108393","NOSIP","MSTRG.14394","transcript","108393",0.624763942970553,0.75635548938944,0.998127167654743
"108394","NOSIP","MSTRG.14394","transcript","108394",1.8467061292986,0.356228951870552,0.905274372386369
"108396","NOSIP","MSTRG.14394","transcript","108396",1.10753343324522,0.868543199553274,0.998127167654743
"108414","PRR12","MSTRG.14398","transcript","108414",0.816877865774535,0.768895618036518,0.998127167654743
"108415",".","MSTRG.14398","transcript","108415",1.15471345228864,0.907410367814557,0.998127167654743
"108419","RRAS","MSTRG.14400","transcript","108419",1.39498888218452,0.457129579407995,0.948074702146778
"108420","RRAS","MSTRG.14400","transcript","108420",1.20880510273106,0.906391086227764,0.998127167654743
"108422",".","MSTRG.14401","transcript","108422",0.482872309089039,0.449639841477136,0.946146776137301
"108423","SCAF1","MSTRG.14401","transcript","108423",3.46800832852155,0.55274056168691,0.989408505422515
"108425",".","MSTRG.14401","transcript","108425",0.135957932814411,0.0660286090395755,0.588547309398046
"108444","IRF3","MSTRG.14402","transcript","108444",1.20122332293903,0.871214285856505,0.998127167654743
"108445","IRF3","MSTRG.14402","transcript","108445",0.825799488188288,0.71382855089845,0.998127167654743
"108455",".","MSTRG.14402","transcript","108455",2.03808335259125,0.111927064291062,0.677519914118482
"108464","BCL2L12","MSTRG.14403","transcript","108464",0.384333216568735,0.0474647065792348,0.588547309398046
"108466","BCL2L12","MSTRG.14403","transcript","108466",1.27885557619989,0.136438815468737,0.71911950983255
"108467","BCL2L12","MSTRG.14403","transcript","108467",2.36533480148229,0.357977075590462,0.905274372386369
"108468","BCL2L12","MSTRG.14403","transcript","108468",0.987504342882052,0.928377926402971,0.998127167654743
"108469","BCL2L12","MSTRG.14403","transcript","108469",0.587854916652458,0.0156329131528977,0.588547309398046
"108472","BCL2L12","MSTRG.14403","transcript","108472",0.590186806214988,0.69288744119426,0.998127167654743
"108480","PRMT1","MSTRG.14404","transcript","108480",1.11700313518477,0.879428862047759,0.998127167654743
"108483","PRMT1","MSTRG.14404","transcript","108483",1.06126179322432,0.945741193628082,0.998127167654743
"108485","PRMT1","MSTRG.14404","transcript","108485",0.221073631943271,0.472239552906503,0.956379087680936
"108486","PRMT1","MSTRG.14404","transcript","108486",3.0856433376016,0.433233334689068,0.93697865586398
"108487",".","MSTRG.14404","transcript","108487",6.51053062672651,0.409894346556886,0.925747314433069
"108524","AC011495.1","MSTRG.14407","transcript","108524",1.04627419284284,0.535078280704366,0.982088749737157
"108530",".","MSTRG.14408","transcript","108530",0.942261745861028,0.975327328494239,0.99863227294818
"108531",".","MSTRG.14408","transcript","108531",1.25147832531206,0.921155244576487,0.998127167654743
"108536","AP2A1","MSTRG.14408","transcript","108536",0.833702993990905,0.846362993425116,0.998127167654743
"108546","FUZ","MSTRG.14410","transcript","108546",1.15557023602731,0.877708028288914,0.998127167654743
"108547","FUZ","MSTRG.14410","transcript","108547",3.17234081382485,0.331572781364495,0.899904890567764
"108552","FUZ","MSTRG.14410","transcript","108552",0.564651693090814,0.00679713425896789,0.588547309398046
"108566","MED25","MSTRG.14412","transcript","108566",1.10814357244587,0.859070936823666,0.998127167654743
"108567",".","MSTRG.14412","transcript","108567",0.967683715151303,0.961585849951102,0.998543255004537
"108579",".","MSTRG.14412","transcript","108579",0.743600565683029,0.811024714263864,0.998127167654743
"108585",".","MSTRG.14412","transcript","108585",1.20052162602135,0.867548631977226,0.998127167654743
"108587","PTOV1","MSTRG.14412","transcript","108587",2.80132559336823,0.0687720972705353,0.58868845319616
"108588","PTOV1","MSTRG.14412","transcript","108588",1.99127554124929,0.141842218489076,0.72783205738825
"108590","PTOV1","MSTRG.14412","transcript","108590",1.39041433995637,0.182848802317558,0.782397586808992
"108592",".","MSTRG.14412","transcript","108592",0.54751207822158,0.583328381831074,0.998127167654743
"108602","PTOV1","MSTRG.14412","transcript","108602",0.395248383200017,0.451349662510999,0.946462621198496
"108623","PNKP","MSTRG.14417","transcript","108623",0.671581662379002,0.763583437728241,0.998127167654743
"108628","PNKP","MSTRG.14417","transcript","108628",1.47983481845452,0.202365783947553,0.804257834852416
"108631","PNKP","MSTRG.14417","transcript","108631",6.5752207101759,0.150750804881755,0.741774752149575
"108639","AKT1S1","MSTRG.14417","transcript","108639",1.15507937270968,0.814736254207591,0.998127167654743
"108640","AKT1S1","MSTRG.14417","transcript","108640",3.25496367040441,0.00133318746599342,0.588547309398046
"108641","AKT1S1","MSTRG.14417","transcript","108641",0.20564177349802,0.0375850258006529,0.588547309398046
"108643","AKT1S1","MSTRG.14417","transcript","108643",1.40807966309314,0.414495399650038,0.927795608894959
"108654","TBC1D17","MSTRG.14418","transcript","108654",0.361385702609358,0.401050475955793,0.920058845093923
"108655","TBC1D17","MSTRG.14418","transcript","108655",5.3107286160217,0.320414863909287,0.896644509046391
"108666","NUP62","MSTRG.14419","transcript","108666",0.871517212168687,0.442281007961958,0.942279915008156
"108670",".","MSTRG.14419","transcript","108670",0.310543712126003,0.175032632492224,0.772337859237968
"108671","NUP62","MSTRG.14419","transcript","108671",1.24360250247784,0.83120254902054,0.998127167654743
"108692","ATF5","MSTRG.14420","transcript","108692",2.45849079710675,0.176342538929451,0.774768285281826
"108703","VRK3","MSTRG.14421","transcript","108703",0.589446520930323,0.421647153775688,0.931555249393878
"108704","VRK3","MSTRG.14421","transcript","108704",1.23444366141853,0.81155585562414,0.998127167654743
"108710","VRK3","MSTRG.14421","transcript","108710",0.946976252786774,0.908181785262964,0.998127167654743
"108711","VRK3","MSTRG.14421","transcript","108711",4.83092143074758,0.0358579746571562,0.588547309398046
"108717","VRK3","MSTRG.14421","transcript","108717",0.434633264743683,0.345700574607133,0.903898379093591
"108732","ZNF473","MSTRG.14423","transcript","108732",0.433744266296985,0.147097571309613,0.736675433270562
"108733","ZNF473","MSTRG.14423","transcript","108733",1.82359779012737,0.224904858475744,0.830619563298105
"108734","ZNF473","MSTRG.14423","transcript","108734",0.605632775152772,0.658410495182149,0.998127167654743
"108769","NAPSB","MSTRG.14429","transcript","108769",1.19979887109983,0.478493469940412,0.958502246946231
"108771","NAPSB","MSTRG.14429","transcript","108771",3.61782759242791,0.0733810196007068,0.599659842030428
"108785","NR1H2","MSTRG.14428","transcript","108785",0.903488578421846,0.9211552445765,0.998127167654743
"108787","NR1H2","MSTRG.14428","transcript","108787",2.11198062730188,0.323446397777954,0.897941708217246
"108788","NR1H2","MSTRG.14428","transcript","108788",0.919425265251081,0.95229526574626,0.998127167654743
"108789","NR1H2","MSTRG.14428","transcript","108789",5.70081313689855,0.0653453349833759,0.588547309398046
"108790","NR1H2","MSTRG.14428","transcript","108790",0.138731913731687,0.246563113677934,0.848278205947277
"108792","NR1H2","MSTRG.14428","transcript","108792",0.948738588790053,0.916372233721127,0.998127167654743
"108794","POLD1","MSTRG.14432","transcript","108794",0.187359661089069,0.21764986389669,0.821803174196996
"108795","POLD1","MSTRG.14432","transcript","108795",1.65336273836365,0.290167391928516,0.88045541237695
"108796","POLD1","MSTRG.14432","transcript","108796",5.90877384578346,0.475113750759011,0.957452462074333
"108799","POLD1","MSTRG.14432","transcript","108799",2.41388531974618,0.59401223637183,0.998127167654743
"108800","POLD1","MSTRG.14432","transcript","108800",0.342927253490531,0.0978962177459803,0.649223029494542
"108801","POLD1","MSTRG.14432","transcript","108801",0.891592616740842,0.749750461164605,0.998127167654743
"108803",".","MSTRG.14432","transcript","108803",1.37086448063714,0.652597816007639,0.998127167654743
"108804","POLD1","MSTRG.14432","transcript","108804",1.70073259311576,0.627527855275614,0.998127167654743
"108808","POLD1","MSTRG.14432","transcript","108808",2.95018219667822,0.0691240580808326,0.58868845319616
"108810","POLD1","MSTRG.14432","transcript","108810",0.141237810576845,0.266269396461575,0.863420780882521
"108811","POLD1","MSTRG.14432","transcript","108811",2.87415044207342,0.261815858457997,0.859593730683515
"108830","EMC10","MSTRG.14434","transcript","108830",1.16486468585762,0.921155244576482,0.998127167654743
"108831","EMC10","MSTRG.14434","transcript","108831",1.24523788261542,0.420770539762266,0.930748935267955
"108833","EMC10","MSTRG.14434","transcript","108833",0.803480828550872,0.921155244576501,0.998127167654743
"108838","JOSD2","MSTRG.14437","transcript","108838",0.313324286942029,0.195881496870922,0.798786195963254
"108839","JOSD2","MSTRG.14437","transcript","108839",1.13315755623493,0.733033931728041,0.998127167654743
"108840","JOSD2","MSTRG.14437","transcript","108840",2.86356076223049,0.288392207813494,0.878586371921606
"108841","JOSD2","MSTRG.14437","transcript","108841",0.929232210235818,0.805171923710866,0.998127167654743
"108866",".","MSTRG.14440","transcript","108866",2.42078928307337,0.375299506399368,0.912406648564423
"108868","SHANK1","MSTRG.14441","transcript","108868",0.738236153923844,0.26117575994283,0.859191988367932
"108869","SHANK1","MSTRG.14441","transcript","108869",1.99657919340228,0.0202965324990465,0.588547309398046
"108873",".","MSTRG.14441","transcript","108873",1.0942131238917,0.921155244576487,0.998127167654743
"108876",".","MSTRG.14441","transcript","108876",1.01031789330604,0.97579172863663,0.99863227294818
"108877","CLEC11A","MSTRG.14442","transcript","108877",1.21815834294454,0.248611869092786,0.849689564902565
